nombre,categoria,direccion,telefono,web,rating,num_reseñas,estado_horario,url_maps,latitud,longitud,busqueda,tiene_web
eFISIO Fisioterapia,Clínica de fisioterapia,"C. de Carranza, 7, 1°6, Centro, 28004 Madrid",910 05 23 63,efisio.es,"4,9",581,Cerrado,"https://www.google.com/maps/place/Centro+Fix+You/@40.4276753,-3.7025367,15z/data=!3m1!5s0xd42289667c94521:0xded4338389768d55!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd42292e9e61e409:0x182b0c756fa091bb!8m2!3d40.4276753!4d-3.6845123!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEUcGh5c2lvdGhlcmFweV9jZW50ZXKaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTXhNazVQZHpKblJSQULgAQD6AQQIExBJ!16s%2Fg%2F11gnplhyqj?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4276753,-3.7025367,centros de fisioterapia madrid,Sí
Centro Fix You,Clínica de fisioterapia,"Cl. de Ayala, 38, 1ºA, Salamanca, 28001 Madrid",697 90 86 97,centrofixyou.com,"4,9",99,Cerrado,"https://www.google.com/maps/place/Centro+Fix+You/@40.4276753,-3.7025367,15z/data=!3m1!5s0xd42289667c94521:0xded4338389768d55!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd42292e9e61e409:0x182b0c756fa091bb!8m2!3d40.4276753!4d-3.6845123!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEUcGh5c2lvdGhlcmFweV9jZW50ZXKaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTXhNazVQZHpKblJSQULgAQD6AQQIExBJ!16s%2Fg%2F11gnplhyqj?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4276753,-3.7025367,centros de fisioterapia madrid,Sí
"FISIO TIRSO MADRID. Centro de Fisioterapia, Ecografía, Osteopatía, Punción seca y Masaje.",Clínica de fisioterapia,"Pl. de Tirso de Molina, 16, Piso 4, Puerta 5, Centro, 28012 Madrid",647 04 30 55,fisiotirso.webnode.es,"4,9",324,Cerrado,"https://www.google.com/maps/place/FISIO+TIRSO+MADRID.+Centro+de+Fisioterapia,+Ecograf%C3%ADa,+Osteopat%C3%ADa,+Punci%C3%B3n+seca+y+Masaje./@40.4276753,-3.7025367,15z/data=!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd4227725a910a85:0x467f882801d25eaf!8m2!3d40.4126468!4d-3.704517!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEUcGh5c2lvdGhlcmFweV9jZW50ZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnBhVUZwSFRrOU5WbFUwVVROR1ZGcFlhRE5TTWxwRlV6TkNTRlJ1WXhBQuABAPoBBAgRECg!16s%2Fg%2F11h2mdb4p_?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4276753,-3.7025367,centros de fisioterapia madrid,Sí
"FISIO TIRSO MADRID. Centro de Fisioterapia, Ecografía, Osteopatía, Punción seca y Masaje.",Clínica de fisioterapia,"Pl. de Tirso de Molina, 16, Piso 4, Puerta 5, Centro, 28012 Madrid",647 04 30 55,fisiotirso.webnode.es,"4,9",324,Cerrado,"https://www.google.com/maps/place/FISIO+TIRSO+MADRID.+Centro+de+Fisioterapia,+Ecograf%C3%ADa,+Osteopat%C3%ADa,+Punci%C3%B3n+seca+y+Masaje./@40.4126468,-3.7225414,15z/data=!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd4227725a910a85:0x467f882801d25eaf!8m2!3d40.4126468!4d-3.704517!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEUcGh5c2lvdGhlcmFweV9jZW50ZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnBhVUZwSFRrOU5WbFUwVVROR1ZGcFlhRE5TTWxwRlV6TkNTRlJ1WXhBQuABAPoBBAgRECg!16s%2Fg%2F11h2mdb4p_?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4126468,-3.7225414,centros de fisioterapia madrid,Sí
"FISIO TIRSO MADRID. Centro de Fisioterapia, Ecografía, Osteopatía, Punción seca y Masaje.",Clínica de fisioterapia,"Pl. de Tirso de Molina, 16, Piso 4, Puerta 5, Centro, 28012 Madrid",647 04 30 55,fisiotirso.webnode.es,"4,9",324,Cerrado,"https://www.google.com/maps/place/FISIO+TIRSO+MADRID.+Centro+de+Fisioterapia,+Ecograf%C3%ADa,+Osteopat%C3%ADa,+Punci%C3%B3n+seca+y+Masaje./@40.4126468,-3.7225414,15z/data=!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd4227725a910a85:0x467f882801d25eaf!8m2!3d40.4126468!4d-3.704517!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEUcGh5c2lvdGhlcmFweV9jZW50ZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnBhVUZwSFRrOU5WbFUwVVROR1ZGcFlhRE5TTWxwRlV6TkNTRlJ1WXhBQuABAPoBBAgRECg!16s%2Fg%2F11h2mdb4p_?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4126468,-3.7225414,centros de fisioterapia madrid,Sí
𝗙𝗶𝘀𝗶𝗼𝘁𝗲𝗿𝗮𝗽𝗶𝗮 Aloeneva,Fisioterapeuta,"C. de la Academia, 7, Retiro, 28014 Madrid",690 86 00 12,aloeneva.com,"5,0",67,Cerrado,"https://www.google.com/maps/place/%F0%9D%97%99%F0%9D%97%B6%F0%9D%98%80%F0%9D%97%B6%F0%9D%97%BC%F0%9D%98%81%F0%9D%97%B2%F0%9D%97%BF%F0%9D%97%AE%F0%9D%97%BD%F0%9D%97%B6%F0%9D%97%AE+Aloeneva/@40.4126468,-3.7225414,15z/data=!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd42289da39f0c9b:0x174705e41c27d684!8m2!3d40.4148188!4d-3.6897193!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEPcGh5c2lvdGhlcmFwaXN0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJDY25WTWJEbFJSUkFC4AEA-gEFCJYBEDA!16s%2Fg%2F11dfxw5pfd?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4126468,-3.7225414,centros de fisioterapia madrid,Sí
𝗙𝗶𝘀𝗶𝗼𝘁𝗲𝗿𝗮𝗽𝗶𝗮 Aloeneva,Fisioterapeuta,"C. de la Academia, 7, Retiro, 28014 Madrid",690 86 00 12,aloeneva.com,"5,0",67,Cerrado,"https://www.google.com/maps/place/%F0%9D%97%99%F0%9D%97%B6%F0%9D%98%80%F0%9D%97%B6%F0%9D%97%BC%F0%9D%98%81%F0%9D%97%B2%F0%9D%97%BF%F0%9D%97%AE%F0%9D%97%BD%F0%9D%97%B6%F0%9D%97%AE+Aloeneva/@40.4126468,-3.7225414,15z/data=!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd42289da39f0c9b:0x174705e41c27d684!8m2!3d40.4148188!4d-3.6897193!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEPcGh5c2lvdGhlcmFwaXN0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJDY25WTWJEbFJSUkFC4AEA-gEFCJYBEDA!16s%2Fg%2F11dfxw5pfd?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4126468,-3.7225414,centros de fisioterapia madrid,Sí
𝗙𝗶𝘀𝗶𝗼𝘁𝗲𝗿𝗮𝗽𝗶𝗮 Aloeneva,Fisioterapeuta,"C. de la Academia, 7, Retiro, 28014 Madrid",690 86 00 12,aloeneva.com,"5,0",67,Cerrado,"https://www.google.com/maps/place/FisioCentroMadrid/@40.4148188,-3.7077437,15z/data=!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd4228bc41e98ad5:0x9c74731957acd2ed!8m2!3d40.427409!4d-3.678862!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEPcGh5c2lvdGhlcmFwaXN0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5sZGtvM1REaG5SUkFC4AEA-gEECAAQFQ!16s%2Fg%2F1tmplthm?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4148188,-3.7077437,centros de fisioterapia madrid,Sí
𝗙𝗶𝘀𝗶𝗼𝘁𝗲𝗿𝗮𝗽𝗶𝗮 Aloeneva,Fisioterapeuta,"C. de la Academia, 7, Retiro, 28014 Madrid",690 86 00 12,aloeneva.com,"5,0",67,Cerrado,"https://www.google.com/maps/place/FisioCentroMadrid/@40.4148188,-3.7077437,15z/data=!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd4228bc41e98ad5:0x9c74731957acd2ed!8m2!3d40.427409!4d-3.678862!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEPcGh5c2lvdGhlcmFwaXN0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5sZGtvM1REaG5SUkFC4AEA-gEECAAQFQ!16s%2Fg%2F1tmplthm?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4148188,-3.7077437,centros de fisioterapia madrid,Sí
𝗙𝗶𝘀𝗶𝗼𝘁𝗲𝗿𝗮𝗽𝗶𝗮 Aloeneva,Fisioterapeuta,"C. de la Academia, 7, Retiro, 28014 Madrid",690 86 00 12,aloeneva.com,"5,0",67,Cerrado,"https://www.google.com/maps/place/Fisioterapia+Madrid/@40.427409,-3.6968864,15z/data=!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd4228eaffffffd7:0xad16c978c64a2133!8m2!3d40.4211988!4d-3.6752015!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEUcGh5c2lvdGhlcmFweV9jZW50ZXKaASNDaFpEU1VoTk1HOW5TMFZKVTJscE4yVkpNRTgyUkZObkVBReABAPoBBAgAEC8!16s%2Fg%2F11g8wnwvw4?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.427409,-3.6968864,centros de fisioterapia madrid,Sí
MASSALUD - Fisioterapia y Osteopatia - Especialistas en Tratamiento Voz y Artes Escénicas.,Clínica de fisioterapia,"C. de los Caños del Peral, 11, Bajo Izquierda, Centro, 28013 Madrid",915 41 89 93,massalud.org,"4,8",53,Cerrado,"https://www.google.com/maps/place/MASSALUD+-+Fisioterapia+y+Osteopatia+-+Especialistas+en+Tratamiento+Voz+y+Artes+Esc%C3%A9nicas./@40.4211988,-3.6932259,15z/data=!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd42287a88da0e73:0x3927e1f157e2cc9e!8m2!3d40.4190855!4d-3.7083801!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEUcGh5c2lvdGhlcmFweV9jZW50ZXKaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxkbkkzVG14UlJSQULgAQD6AQQIKRAm!16s%2Fg%2F1hc45fwv7?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4211988,-3.6932259,centros de fisioterapia madrid,Sí
MASSALUD - Fisioterapia y Osteopatia - Especialistas en Tratamiento Voz y Artes Escénicas.,Clínica de fisioterapia,"C. de los Caños del Peral, 11, Bajo Izquierda, Centro, 28013 Madrid",915 41 89 93,massalud.org,"4,8",53,Cerrado,"https://www.google.com/maps/place/MASSALUD+-+Fisioterapia+y+Osteopatia+-+Especialistas+en+Tratamiento+Voz+y+Artes+Esc%C3%A9nicas./@40.4190855,-3.7264045,15z/data=!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd42287a88da0e73:0x3927e1f157e2cc9e!8m2!3d40.4190855!4d-3.7083801!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEUcGh5c2lvdGhlcmFweV9jZW50ZXKaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxkbkkzVG14UlJSQULgAQD6AQQIKRAm!16s%2Fg%2F1hc45fwv7?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4190855,-3.7264045,centros de fisioterapia madrid,Sí
"Unidad Avanzada de Vértigo Madrid - Tratamiento de vértigo, mareo y trastornos del equilibrio | Clínica MIP Salud",Médico,"C. del Conde de Aranda, 15, Salamanca, 28001 Madrid",673 89 31 03,otorrinodoctorbenito.com,"5,0",5,Cerrado,"https://www.google.com/maps/place/Unidad+Avanzada+de+V%C3%A9rtigo+Madrid+-+Tratamiento+de+v%C3%A9rtigo,+mareo+y+trastornos+del+equilibrio+%7C+Cl%C3%ADnica+MIP+Salud/@40.4190855,-3.7264045,15z/data=!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd42294fe6393dc5:0x5225dcc72065cf28!8m2!3d40.4219054!4d-3.6862734!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEGZG9jdG9ymgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5DTWpabVJUWjNSUkFC4AEA-gEECAAQKA!16s%2Fg%2F11rcstg92g?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4190855,-3.7264045,centros de fisioterapia madrid,Sí
"Unidad Avanzada de Vértigo Madrid - Tratamiento de vértigo, mareo y trastornos del equilibrio | Clínica MIP Salud",Médico,"C. del Conde de Aranda, 15, Salamanca, 28001 Madrid",673 89 31 03,otorrinodoctorbenito.com,"5,0",5,Cerrado,"https://www.google.com/maps/place/Unidad+Avanzada+de+V%C3%A9rtigo+Madrid+-+Tratamiento+de+v%C3%A9rtigo,+mareo+y+trastornos+del+equilibrio+%7C+Cl%C3%ADnica+MIP+Salud/@40.4219054,-3.7042978,15z/data=!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd42294fe6393dc5:0x5225dcc72065cf28!8m2!3d40.4219054!4d-3.6862734!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEGZG9jdG9ymgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5DTWpabVJUWjNSUkFC4AEA-gEECAAQKA!16s%2Fg%2F11rcstg92g?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4219054,-3.7042978,centros de fisioterapia madrid,Sí
"Unidad Avanzada de Vértigo Madrid - Tratamiento de vértigo, mareo y trastornos del equilibrio | Clínica MIP Salud",Médico,"C. del Conde de Aranda, 15, Salamanca, 28001 Madrid",673 89 31 03,otorrinodoctorbenito.com,"5,0",5,Cerrado,"https://www.google.com/maps/place/Unidad+Avanzada+de+V%C3%A9rtigo+Madrid+-+Tratamiento+de+v%C3%A9rtigo,+mareo+y+trastornos+del+equilibrio+%7C+Cl%C3%ADnica+MIP+Salud/@40.4219054,-3.7042978,15z/data=!4m10!1m2!2m1!1scentros+de+fisioterapia+madrid!3m6!1s0xd42294fe6393dc5:0x5225dcc72065cf28!8m2!3d40.4219054!4d-3.6862734!15sCh5jZW50cm9zIGRlIGZpc2lvdGVyYXBpYSBtYWRyaWRaICIeY2VudHJvcyBkZSBmaXNpb3RlcmFwaWEgbWFkcmlkkgEGZG9jdG9ymgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5DTWpabVJUWjNSUkFC4AEA-gEECAAQKA!16s%2Fg%2F11rcstg92g?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4219054,-3.7042978,centros de fisioterapia madrid,Sí
Clinicas Novastetic,Clínica especializada,"Calle de Goya, 30, Salamanca, 28001 Madrid",663 46 73 93,clinicasnovastetic.com,"4,7",339,Cerrado,"https://www.google.com/maps/place/Clinicas+Novastetic/@40.4379543,-3.6795367,11z/data=!3m1!5s0xd4228bd42c9d78b:0x80d56071cfe6092a!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xe7147e65298ab05:0x8d73f292c1c77f4d!8m2!3d40.4248639!4d-3.6819938!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBEnNwZWNpYWxpemVkX2NsaW5pY5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSWU1pMXhhVWxSRUFF4AEA-gEECAAQJg!16s%2Fg%2F11kbj7ftzt?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4379543,-3.6795367,centros de estética avanzada con aparatología,Sí
Clinicas Novastetic,Clínica especializada,"Calle de Goya, 30, Salamanca, 28001 Madrid",663 46 73 93,clinicasnovastetic.com,"4,7",339,Cerrado,"https://www.google.com/maps/place/Clinicas+Novastetic/@40.4248639,-3.9703849,11z/data=!3m1!5s0xd4228bd42c9d78b:0x80d56071cfe6092a!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xe7147e65298ab05:0x8d73f292c1c77f4d!8m2!3d40.4248639!4d-3.6819938!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBEnNwZWNpYWxpemVkX2NsaW5pY5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSWU1pMXhhVWxSRUFF4AEA-gEECAAQJg!16s%2Fg%2F11kbj7ftzt?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Clinicas Novastetic,Clínica especializada,"Calle de Goya, 30, Salamanca, 28001 Madrid",663 46 73 93,clinicasnovastetic.com,"4,7",339,Cerrado,"https://www.google.com/maps/place/Dermasana+Alonso+Mart%C3%ADnez/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd422936dc9f32b5:0xd6c5b612d47715f6!8m2!3d40.4276908!4d-3.6966477!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBGmxhc2VyX2hhaXJfcmVtb3ZhbF9zZXJ2aWNlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJJZGw5ZmRYTm5SUkFC4AEA-gEECAAQSg!16s%2Fg%2F11py9pht0w?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Clinicas Novastetic,Clínica especializada,"Calle de Goya, 30, Salamanca, 28001 Madrid",663 46 73 93,clinicasnovastetic.com,"4,7",339,Cerrado,"https://www.google.com/maps/place/Cl%C3%ADnica+MBA+-+Cl%C3%ADnica+Medicina+Est%C3%A9tica+y+Est%C3%A9tica/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4229a967f88947:0xa149ab424e415955!8m2!3d40.4230012!4d-3.6786852!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOZmJuSkRkMnhuUlJBQuABAPoBBAgAEDk!16s%2Fg%2F11mn8j3d7n?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Clínica MBA - Clínica Medicina Estética y Estética,Centro de estética,"C. de Antonio Acuña, 3, Salamanca, 28009 Madrid",915 76 52 41,clinicamba.com,"4,7",285,Cerrado,"https://www.google.com/maps/place/Cl%C3%ADnica+MBA+-+Cl%C3%ADnica+Medicina+Est%C3%A9tica+y+Est%C3%A9tica/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4229a967f88947:0xa149ab424e415955!8m2!3d40.4230012!4d-3.6786852!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOZmJuSkRkMnhuUlJBQuABAPoBBAgAEDk!16s%2Fg%2F11mn8j3d7n?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Clínica MBA - Clínica Medicina Estética y Estética,Centro de estética,"C. de Antonio Acuña, 3, Salamanca, 28009 Madrid",915 76 52 41,clinicamba.com,"4,7",285,Cerrado,"https://www.google.com/maps/place/Cl%C3%ADnica+MBA+-+Cl%C3%ADnica+Medicina+Est%C3%A9tica+y+Est%C3%A9tica/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4229a967f88947:0xa149ab424e415955!8m2!3d40.4230012!4d-3.6786852!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOZmJuSkRkMnhuUlJBQuABAPoBBAgAEDk!16s%2Fg%2F11mn8j3d7n?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Clínica MBA - Clínica Medicina Estética y Estética,Centro de estética,"C. de Antonio Acuña, 3, Salamanca, 28009 Madrid",915 76 52 41,clinicamba.com,"4,7",285,Cerrado,"https://www.google.com/maps/place/Cl%C3%ADnica+MBA+-+Cl%C3%ADnica+Medicina+Est%C3%A9tica+y+Est%C3%A9tica/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4229a967f88947:0xa149ab424e415955!8m2!3d40.4230012!4d-3.6786852!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOZmJuSkRkMnhuUlJBQuABAPoBBAgAEDk!16s%2Fg%2F11mn8j3d7n?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Clínica MBA - Clínica Medicina Estética y Estética,Centro de estética,"C. de Antonio Acuña, 3, Salamanca, 28009 Madrid",915 76 52 41,clinicamba.com,"4,7",285,Cerrado,"https://www.google.com/maps/place/Cl%C3%ADnica+MBA+-+Cl%C3%ADnica+Medicina+Est%C3%A9tica+y+Est%C3%A9tica/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4229a967f88947:0xa149ab424e415955!8m2!3d40.4230012!4d-3.6786852!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOZmJuSkRkMnhuUlJBQuABAPoBBAgAEDk!16s%2Fg%2F11mn8j3d7n?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
